iter,best_train_mse,elapsed_ms
274,0.006413674858623069,7049.7515
275,0.006395727118491873,7064.1109
276,0.006395727118491873,7078.2547
277,0.006391325158051148,7092.3045
278,0.006368838402781297,7106.48
279,0.006368838402781297,7120.5008
280,0.006368838402781297,7252.2463
281,0.006368838402781297,7266.3877
282,0.006368838402781297,7280.0239
283,0.006368838402781297,7293.4939
284,0.006368838402781297,7307.3253
285,0.006368838402781297,7321.5803
286,0.006368838402781297,7335.284
287,0.006368838402781297,7348.9224
288,0.006352113388019637,7364.8754
289,0.006352113388019637,7379.0579
290,0.006339034251159009,7509.1953
291,0.006339034251159009,7522.8315
292,0.006339034251159009,7536.5879
293,0.006339034251159009,7550.338
294,0.006317441811435181,7564.1133
295,0.006317441811435181,7579.5969
296,0.006317441811435181,7593.6988
297,0.006317441811435181,7607.5269
298,0.006317441811435181,7621.596
299,0.006317441811435181,7635.1861
300,0.006316740369053781,7763.3485
301,0.006316740369053781,7778.892
302,0.006291579971072137,7793.0729
303,0.006291579971072137,7807.2152
304,0.0062885658436079815,7821.3448
305,0.0062885658436079815,7834.9459
306,0.00624973473727988,7849.0804
307,0.00624973473727988,7863.2577
308,0.00624973473727988,7877.5655
309,0.006218825367445154,7891.7235
310,0.006218825367445154,8023.941
311,0.006218825367445154,8038.1722
312,0.006218825367445154,8052.515
313,0.006218825367445154,8066.7739
314,0.006218825367445154,8081.0053
315,0.006218825367445154,8095.2106
316,0.006218825367445154,8109.383
317,0.006218825367445154,8123.7756
318,0.006218825367445154,8137.9323
319,0.006218825367445154,8152.1711
320,0.006218563347331968,8284.6245
321,0.006218563347331968,8298.7179
322,0.006218563347331968,8312.8562
323,0.006218563347331968,8326.9347
324,0.006218563347331968,8341.0555
325,0.00621120956983509,8355.238
326,0.0062066592678258975,8368.976
327,0.006201799090546723,8382.9549
328,0.006196959538990889,8396.7974
329,0.006196959538990889,8410.6571
330,0.006196959538990889,8543.7968
331,0.006196959538990889,8558.0382
332,0.006196959538990889,8572.4517
333,0.006196699633502845,8586.6775
334,0.0061947175990975396,8600.6246
335,0.0061947175990975396,8614.2788
336,0.0061947175990975396,8628.1346
337,0.006191462487857785,8643.1528
338,0.006191462487857785,8657.2883
339,0.006191462487857785,8671.5607
340,0.006183905776852226,8802.7083
341,0.006183905776852226,8816.4782
342,0.006178087634478555,8830.3708
343,0.006161359800995948,8844.2097
344,0.006157618068779277,8859.2364
345,0.00614680642099453,8873.4402
346,0.006139692707426268,8887.5622
347,0.006139122568086746,8901.8373
348,0.006135565368561621,8916.0905
349,0.006130996855514427,8930.252
350,0.0061226341576101585,9061.4526
351,0.0061226341576101585,9076.4963
352,0.006119260743970572,9090.5261
353,0.006110836311462608,9104.3687
354,0.006109705589708009,9118.2329
355,0.006108655091224394,9132.1184
356,0.006108655091224394,9145.9181
357,0.006108655091224394,9159.6547
358,0.006108655091224394,9173.6642
359,0.0060990859733365405,9187.3232
360,0.006090183812569708,9315.0842
361,0.006090183812569708,9329.5557
362,0.006085685166847906,9344.053
363,0.006069901642524521,9358.3671
364,0.006069901642524521,9372.771
365,0.006069629844482149,9387.3209
366,0.006066624220154818,9401.7057
367,0.006064002430399783,9416.0301
368,0.006064002430399783,9430.6611
369,0.00605484936125815,9444.838
370,0.006054586467130726,9576.4577
371,0.006054586467130726,9590.3304
372,0.006040457480483498,9604.0143
373,0.0060369210878921395,9618.6818
374,0.006027646424785066,9632.2543
375,0.006022249126230276,9645.9963
376,0.006022249126230276,9660.1515
377,0.006022249126230276,9673.9935
378,0.006021001570628211,9687.7441
379,0.006016175009221478,9701.7625
380,0.005995825219091065,9832.1877
381,0.005995825219091065,9845.8655
382,0.005991534936034012,9859.9571
383,0.005984789523790382,9873.7776
384,0.005984789523790382,9887.5217
385,0.0059769299729081,9901.0161
386,0.0059769299729081,9914.6885
387,0.005972053090230063,9928.5194
388,0.005972053090230063,9942.4825
389,0.005972053090230063,9957.8361
390,0.005971747899617622,10089.3019
391,0.005971747899617622,10103.5219
392,0.005969811928224341,10117.7625
393,0.005969811928224341,10131.9489
394,0.005969811928224341,10146.4231
395,0.005969811928224341,10161.518
396,0.005954257522847127,10175.7141
397,0.005950436714490519,10189.8514
398,0.005937379079518171,10204.0256
399,0.005937379079518171,10218.1557
400,0.005937379079518171,10347.7619
401,0.005937379079518171,10361.8192
402,0.005937379079518171,10376.7472
403,0.005937379079518171,10391.0487
404,0.005928203072904716,10405.2493
405,0.005928203072904716,10419.5311
406,0.005928203072904716,10433.6789
407,0.005928203072904716,10447.8654
408,0.0059229594197653815,10462.0584
409,0.005905387703922874,10476.0874
410,0.005905387703922874,10605.5039
411,0.005905387703922874,10619.4259
412,0.005905387703922874,10633.8222
413,0.005905387703922874,10647.9554
414,0.005905148724282577,10662.1102
415,0.005905148724282577,10675.9811
416,0.005905038369446187,10689.9827
417,0.005905038369446187,10703.7271
418,0.005905038369446187,10717.5027
419,0.005905038369446187,10731.5728
420,0.005903800970039797,10862.1326
421,0.005903800970039797,10876.1674
422,0.005903800970039797,10890.1944
423,0.005895451975195651,10903.9433
424,0.005895451975195651,10918.0185
425,0.005884708762552278,10931.7773
426,0.005884708762552278,10945.3837
427,0.005849929352011559,10958.8828
428,0.005849929352011559,10972.5652
429,0.005849929352011559,10985.9801
430,0.0058465372996516374,11117.2147
431,0.0058465372996516374,11131.5497
432,0.0058465372996516374,11145.7013
433,0.0058465372996516374,11162.5185
434,0.0058465372996516374,11179.9473
435,0.005828918311209547,11199.2586
436,0.005828918311209547,11218.705
437,0.005828918311209547,11235.4816
438,0.005828918311209547,11251.9655
439,0.005826694298025497,11266.9196
440,0.005826694298025497,11398.156
441,0.005826694298025497,11412.3525
442,0.005826694298025497,11426.3169
443,0.005826694298025497,11440.4924
444,0.005826694298025497,11454.483
445,0.005817631966117332,11469.6824
446,0.005817631966117332,11483.6654
447,0.005812984582155858,11497.7432
448,0.005812984582155858,11511.8792
449,0.005812984582155858,11526.0401
450,0.005812984582155858,11652.5972
451,0.005812984582155858,11667.6011
452,0.005812984582155858,11681.9264
453,0.005812984582155858,11696.193
454,0.0058024371463103065,11710.3119
455,0.0058024371463103065,11724.289
456,0.005791232514612694,11738.3807
457,0.005791232514612694,11753.9313
458,0.005791232514612694,11768.2769
459,0.005791232514612694,11782.4061
460,0.005776216257084831,11914.4608
461,0.005774715877351332,11928.6447
462,0.005772520027139336,11942.6283
463,0.005772244448054836,11956.6538
464,0.005772244448054836,11970.5646
465,0.005772244448054836,11984.1566
466,0.005769790346887263,11997.9157
467,0.005761452803088697,12012.0728
468,0.005761452803088697,12025.8617
469,0.005761452803088697,12040.1144
470,0.0057611038843547145,12170.8928
471,0.0057611038843547145,12185.2289
472,0.0057611038843547145,12199.5134
473,0.0057611038843547145,12213.7002
474,0.0057611038843547145,12227.7582
475,0.0057611038843547145,12241.5105
476,0.005756176739155742,12255.1981
477,0.005756176739155742,12268.7884
478,0.005756176739155742,12282.4133
479,0.005745256624353643,12296.7352
480,0.005741338397767134,12429.3969
481,0.005741338397767134,12443.4668
482,0.005741338397767134,12457.8094
483,0.005741338397767134,12471.8444
484,0.005741338397767134,12486.1275
485,0.005741338397767134,12500.3618
486,0.00573436308969721,12514.8043
487,0.00573436308969721,12528.9826
488,0.00573436308969721,12543.1895
489,0.005727669744428156,12557.3483
490,0.0057207002673680405,12688.5337
491,0.0057207002673680405,12702.8224
492,0.0057110267666987975,12717.0833
493,0.005706604869934907,12732.2688
494,0.005701786008125506,12746.2527
495,0.005701786008125506,12760.3987
496,0.005701048417104785,12774.557
497,0.005701048417104785,12788.8191
498,0.005685116290044028,12803.0804
499,0.005685116290044028,12817.4232
500,0.005672683995094512,12949.4686
501,0.005672683995094512,12963.7206
502,0.005672683995094512,12977.799
503,0.005671006647515165,12991.9433
504,0.005671006647515165,13006.2243
505,0.005671006647515165,13020.4234
506,0.005671006647515165,13034.4194
507,0.005671006647515165,13048.5659
508,0.005671006647515165,13063.2296
509,0.005671006647515165,13077.3546
510,0.005657979361800025,13209.7792
511,0.005657979361800025,13223.9068
512,0.005654091142452291,13238.1204
513,0.005654091142452291,13252.288
514,0.005653746146214245,13266.432
515,0.005653746146214245,13280.4724
516,0.0056486050994405115,13294.5945
517,0.005647615633782239,13308.7845
518,0.005647615633782239,13322.9881
519,0.005623881787385101,13337.1704
520,0.00561956256149788,13469.407
521,0.00561956256149788,13483.6049
522,0.00561956256149788,13497.8063
523,0.00561956256149788,13512.0458
524,0.00561956256149788,13526.1197
525,0.00561956256149788,13540.1664
526,0.00561956256149788,13554.111
527,0.005616714766627115,13568.2592
528,0.005616243893994432,13582.8503
529,0.005616243893994432,13597.6966
530,0.0056085575876923515,13728.1565
531,0.0056085575876923515,13742.3706
532,0.0055969294673210955,13756.5403
533,0.0055969294673210955,13770.7234
534,0.005586910515404379,13785.0791
535,0.005579941792429057,13799.1105
536,0.005577349268261553,13814.5988
537,0.005576782386142833,13828.6499
538,0.005576782386142833,13842.7117
539,0.005576782386142833,13856.8188
540,0.005576678325367147,13984.6211
541,0.005576678325367147,13998.451
542,0.005576678325367147,14012.3281
543,0.005576678325367147,14027.5925
544,0.005562519724557783,14041.6603
545,0.005562519724557783,14055.8051
546,0.005562519724557783,14070.0018
547,0.005556442055401906,14084.2434
548,0.005556442055401906,14098.3283
549,0.005537129814937942,14112.7508
550,0.005535002441255048,14245.1153
551,0.005535002441255048,14259.463
552,0.005527245618511374,14273.5892
553,0.005527245618511374,14287.7537
554,0.005527245618511374,14301.9049
555,0.005524248325342187,14316.0129
556,0.005505984785615625,14330.7123
557,0.005505984785615625,14344.8967
558,0.005505230712561773,14359.1429
559,0.0054962760042142535,14373.4325
560,0.005488780944741378,14506.1439
561,0.005488780944741378,14520.2761
562,0.0054872948093188665,14534.442
563,0.0054872948093188665,14548.5557
564,0.0054872948093188665,14562.7724
565,0.005475637145186536,14576.8927
566,0.0054598917263589215,14591.0309
567,0.0054513430833965275,14604.7123
568,0.005450797162989909,14618.8214
569,0.005450797162989909,14632.3441
570,0.005442649773812232,14763.0727
571,0.005442649773812232,14777.0226
572,0.005442649773812232,14790.6001
573,0.005442649773812232,14804.3101
574,0.005410404176781998,14817.9892
575,0.005410404176781998,14831.6248
576,0.005407849500804175,14845.2365
577,0.005387136733115535,14858.7948
578,0.005372566070447298,14874.115
579,0.005372566070447298,14888.2826
580,0.005367972415314875,15017.6439
581,0.005367972415314875,15031.2883
582,0.005367972415314875,15045.0408
583,0.005367972415314875,15058.9165
584,0.005367972415314875,15072.6254
585,0.005341983510529757,15088.1091
586,0.005331639454692201,15102.2882
587,0.005317638656963333,15121.0282
588,0.005317638656963333,15136.0375
589,0.005317638656963333,15150.1318
590,0.005317638656963333,15277.413
591,0.005317638656963333,15292.33
592,0.005317638656963333,15306.5041
593,0.005307169180267717,15320.8456
594,0.005283398645545163,15335.0083
595,0.005283398645545163,15349.2014
596,0.005283398645545163,15363.3884
597,0.005283398645545163,15377.6375
598,0.005283398645545163,15391.7686
599,0.005275986808366179,15405.945
600,0.005275986808366179,15538.7849
601,0.005275986808366179,15552.7015
602,0.005270928030593731,15566.3634
603,0.005270928030593731,15580.0476
604,0.005270928030593731,15593.8502
605,0.005270928030593731,15607.7556
606,0.005270928030593731,15622.1054
607,0.005270928030593731,15635.7022
608,0.005270928030593731,15649.793
609,0.00526414201723928,15663.8251
610,0.005244986908372097,15794.4195
611,0.005244986908372097,15808.8596
612,0.005244986908372097,15822.8928
613,0.005244986908372097,15837.0799
614,0.005244986908372097,15851.1452
615,0.005244986908372097,15865.2837
616,0.005244986908372097,15879.5396
617,0.005244986908372097,15893.7442
618,0.005244986908372097,15908.0824
619,0.00524123262766698,15922.2041
620,0.00524123262766698,16054.6264
621,0.00524123262766698,16069.003
622,0.005226153590947395,16083.1901
623,0.005223662219828946,16097.7463
624,0.005223662219828946,16111.9664
625,0.005205454633893819,16126.3596
626,0.005205454633893819,16141.1149
627,0.005205454633893819,16155.9466
628,0.005197341147737386,16170.1138
629,0.005197341147737386,16184.8074
630,0.005169007352117626,16316.6797
631,0.005168005003426787,16330.8618
632,0.005168005003426787,16345.1377
633,0.005168005003426787,16360.5245
634,0.005168005003426787,16374.7772
635,0.005168005003426787,16389.0026
636,0.005168005003426787,16403.2324
637,0.005167119217765844,16417.2012
638,0.005167119217765844,16431.2371
639,0.005167119217765844,16445.4386
640,0.005161094309175615,16579.9316
641,0.005161094309175615,16594.162
642,0.005161094309175615,16608.3119
643,0.005161094309175615,16622.5207
644,0.005161094309175615,16636.8897
645,0.005161094309175615,16650.9657
646,0.0051414696468835225,16665.1731
647,0.0051414696468835225,16679.3448
648,0.0051414696468835225,16693.7319
649,0.0051414696468835225,16707.9552
650,0.0051414696468835225,16839.524
651,0.0051414696468835225,16853.7521
652,0.0051414696468835225,16868.012
653,0.0051324332964013866,16882.2187
654,0.0051231924259018844,16896.2764
655,0.0051231924259018844,16910.4628
656,0.0051231924259018844,16924.8113
657,0.00512051424014907,16939.1421
658,0.00512051424014907,16953.3943
659,0.00512051424014907,16967.67
660,0.0051022376720887865,17099.8406
661,0.0051022376720887865,17113.9173
662,0.0051022376720887865,17128.3016
663,0.0051022376720887865,17142.6724
664,0.0051022376720887865,17156.92
665,0.0051022376720887865,17171.2095
666,0.0051022376720887865,17185.5162
667,0.0051022376720887865,17199.7045
668,0.0051022376720887865,17213.8179
669,0.0051022376720887865,17228.8826
670,0.0051022376720887865,17360.2077
671,0.0051022376720887865,17374.1978
672,0.0050982554074863705,17388.4052
673,0.0050982554074863705,17402.4992
674,0.0050982554074863705,17416.5695
675,0.0050982554074863705,17430.6648
676,0.0050982554074863705,17445.4833
677,0.005089338747925362,17460.0986
678,0.005089338747925362,17474.2704
679,0.005089338747925362,17488.3443
680,0.005078865028677049,17619.1864
681,0.005078865028677049,17632.8204
682,0.005078865028677049,17646.5245
683,0.005078453316700896,17660.828
684,0.005078453316700896,17675.2672
685,0.005078453316700896,17689.5066
686,0.005043365847868669,17703.7078
687,0.005043365847868669,17717.797
688,0.005022937943490019,17732.1352
689,0.005011494673247755,17745.9855
690,0.005011494673247755,17874.9978
691,0.005011494673247755,17889.8711
692,0.004992351553397051,17903.9436
693,0.004992351553397051,17918.0447
694,0.0049848180272656665,17932.2211
695,0.0049848180272656665,17946.3925
696,0.0049848180272656665,17960.5124
697,0.0049848180272656665,17974.7142
698,0.0049848180272656665,17988.9896
699,0.0049848180272656665,18003.275
700,0.0049848180272656665,18133.5912
701,0.0049848180272656665,18147.9385
702,0.0049848180272656665,18162.0482
703,0.0049713556927926845,18176.1771
704,0.0049713556927926845,18190.9244
705,0.0049713556927926845,18205.1168
706,0.0049713556927926845,18220.1091
707,0.0049713556927926845,18234.2624
708,0.004960640855236865,18248.4219
709,0.004960640855236865,18262.6408
710,0.004960640855236865,18394.8851
711,0.004960640855236865,18409.4656
712,0.004960640855236865,18423.7369
713,0.004960640855236865,18437.9559
714,0.00496039172639501,18452.2328
715,0.00496039172639501,18466.195
716,0.0049455223804695005,18480.405
717,0.0049455223804695005,18494.7416
718,0.0049455223804695005,18509.122
719,0.0049455223804695005,18523.4109
720,0.0049455223804695005,18655.5684
721,0.004944306818054371,18669.701
722,0.0049385923856541565,18683.8858
723,0.0049385923856541565,18698.1058
724,0.0049385923856541565,18712.5526
725,0.004925495536229727,18726.6794
726,0.004925495536229727,18742.2265
727,0.004925495536229727,18756.5542
728,0.004925495536229727,18770.7938
729,0.004925495536229727,18784.939
730,0.004925495536229727,18916.7867
731,0.004925495536229727,18930.84
732,0.004925495536229727,18945.0828
733,0.004925495536229727,18959.9275
734,0.004925495536229727,18974.2016
735,0.004925495536229727,18988.4015
736,0.004925276679689625,19002.6828
737,0.00492431251132834,19016.8531
738,0.004915406183647038,19031.8316
739,0.004911609599853538,19045.9006
740,0.00490601607795204,19179.3475
741,0.00490601607795204,19194.0797
742,0.004889961955479677,19208.6785
743,0.004889961955479677,19223.2964
744,0.004889961955479677,19237.7513
745,0.004889961955479677,19252.6551
746,0.004889961955479677,19267.2004
747,0.004889961955479677,19281.4436
748,0.004886449083422544,19295.7792
749,0.00488554126514568,19309.9454
750,0.004884139081867098,19443.0967
751,0.004884139081867098,19457.5276
752,0.004877837365041829,19471.8691
753,0.004876244040070246,19486.2642
754,0.004876244040070246,19500.4973
755,0.004876244040070246,19514.7871
756,0.004872152359381271,19529.1126
757,0.004870114197555642,19543.1838
758,0.004867442855886651,19557.1756
759,0.004854234008061425,19571.4089
760,0.004854234008061425,19704.521
761,0.004845115224306961,19718.5219
762,0.004845115224306961,19732.989
763,0.004845115224306961,19747.2435
764,0.004844083612472963,19761.8007
765,0.004839932417963297,19775.9839
766,0.004831546584320524,19790.395
767,0.004831546584320524,19804.7221
768,0.004831546584320524,19819.4243
769,0.004827809443665108,19833.6965
770,0.004827019357849956,19965.3038
771,0.004827019357849956,19979.8882
772,0.004824369450718778,19994.36
773,0.004823483557096013,20008.6317
774,0.004823483557096013,20023.654
775,0.0048228867106157244,20038.2165
776,0.0048228867106157244,20052.6885
777,0.0048228867106157244,20066.6112
778,0.004821117378752666,20080.9368
779,0.004821117378752666,20095.1953
780,0.004816858602514113,20227.5962
781,0.004813529661324802,20241.7436
782,0.004813283824436258,20255.8195
783,0.004813283824436258,20270.1487
784,0.004813283824436258,20284.3423
785,0.004804972040079905,20298.9349
786,0.004804972040079905,20313.095
787,0.004804972040079905,20327.2988
788,0.004804972040079905,20342.1771
789,0.004804972040079905,20356.4253
790,0.004801602896545646,20488.6615
791,0.004801602896545646,20502.954
792,0.00479714377782395,20517.7442
793,0.004790525898726975,20531.9476
794,0.004778135614824211,20546.0332
795,0.004778135614824211,20560.3254
796,0.004778135614824211,20574.6579
797,0.004773873664788456,20588.8788
798,0.004773873664788456,20603.0152
799,0.004773873664788456,20617.1733
800,0.004768219393020092,20750.2703
801,0.004768219393020092,20764.5194
802,0.004768219393020092,20778.5872
803,0.004768219393020092,20792.8142
804,0.004768219393020092,20807.1551
805,0.004768219393020092,20821.3089
806,0.004768219393020092,20835.5807
807,0.004767604743185125,20849.8234
808,0.004767604743185125,20863.8648
809,0.004765596828216781,20879.157
810,0.004765238748142717,21010.4311
811,0.004765238748142717,21024.6018
812,0.004765099867748943,21039.162
813,0.004765099867748943,21053.3969
814,0.004765099867748943,21067.7803
815,0.004765099867748943,21082.6873
816,0.004765099867748943,21096.8659
817,0.004765099867748943,21111.0147
818,0.004765099867748943,21125.8532
819,0.004765099867748943,21140.0322
820,0.004761050665595078,21271.9535
