iter,best_f,elapsed_ms
1,59.06042205719858,0.0291
10,12.457341456716586,0.453
20,4.881843981814566,0.6865
30,3.6300456921216817,0.9117
40,3.247250866865805,1.132
50,3.0850133655625473,1.3552
60,3.0098210148803943,1.5698
70,2.9909079046762734,1.787
80,2.98697735315643,2.0065
90,2.9855701751141996,2.2239
100,2.9851161966543955,2.441
110,2.984935698079047,2.6579
120,2.9848900689581797,2.8759
130,2.9848819918372964,3.094
140,2.984878604540887,3.325
150,2.984877623230396,3.5562
160,2.984877229243283,3.7864
170,2.9848772184547414,4.0238
180,2.984877186188603,4.2465
190,2.984877176119401,4.4575
200,2.984877172186735,4.6752
210,2.9848771715638627,4.8892
220,2.9848771714040367,5.1069
230,2.9848771712921742,5.3251
240,2.9848771712840776,5.5407
250,2.9848771712812,5.7617
260,2.9848771712802638,5.9786
270,2.9848771712799067,6.197
280,2.9848771712798907,6.4135
290,2.984877171279882,6.6348
300,2.9848771712798694,6.8583
310,2.9848771712798694,7.0832
320,2.9848771712798694,7.3086
330,2.9848771712798694,7.5299
340,2.9848771712798694,7.7506
350,2.9848771712798694,7.9679
360,2.9848771712798694,8.1851
370,2.9848771712798694,8.4003
380,2.9848771712798694,8.6207
390,2.9848771712798694,8.8395
400,2.9848771712798694,9.0611
410,2.9848771712798694,9.2764
420,2.9848771712798694,9.494
430,2.9848771712798694,9.71
440,2.9848771712798694,9.925
450,2.9848771712798694,10.1403
460,2.9848771712798694,10.3563
470,2.9848771712798694,10.5755
480,2.9848771712798694,10.7916
490,2.9848771712798694,11.0075
500,2.9848771712798694,11.2269
510,2.9848771712798694,11.4454
520,2.9848771712798694,11.6875
530,2.9848771712798694,11.9101
540,2.9848771712798694,12.1282
550,2.9848771712798694,12.3454
560,2.9848771712798694,12.5657
570,2.9848771712798694,12.7866
580,2.9848771712798694,13.0068
590,2.9848771712798694,13.227
600,2.9848771712798694,13.476
610,2.9848771712798694,13.6981
620,2.9848771712798694,13.9147
630,2.9848771712798694,14.1338
640,2.9848771712798694,14.3526
650,2.9848771712798694,14.5729
660,2.9848771712798694,14.7921
670,2.9848771712798694,15.0085
680,2.9848771712798694,15.2254
690,2.9848771712798694,15.4526
700,2.9848771712798694,15.6845
710,2.9848771712798694,15.9012
720,2.9848771712798694,16.1178
730,2.9848771712798694,16.3314
740,2.9848771712798694,16.5434
750,2.9848771712798694,16.7554
760,2.9848771712798694,16.971
770,2.9848771712798694,17.1897
780,2.9848771712798694,17.4117
790,2.9848771712798694,17.6326
800,2.9848771712798694,17.8702
810,2.9848771712798694,18.0888
820,2.9848771712798694,18.3123
830,2.9848771712798694,18.5303
840,2.9848771712798694,18.7487
850,2.9848771712798694,18.9637
860,2.9848771712798694,19.1804
870,2.9848771712798694,19.3989
880,2.9848771712798694,19.6203
890,2.9848771712798694,19.8386
900,2.9848771712798694,20.0576
910,2.9848771712798694,20.2734
920,2.9848771712798694,20.5393
930,2.9848771712798694,20.7765
940,2.9848771712798694,21.0085
950,2.9848771712798694,21.2313
960,2.9848771712798694,21.4475
970,2.9848771712798694,21.6638
980,2.9848771712798694,21.8824
990,2.9848771712798694,22.1028
1000,2.9848771712798694,22.328
1010,2.9848771712798694,22.5458
1020,2.9848771712798694,22.7641
1030,2.9848771712798694,22.9801
1040,2.9848771712798694,23.1956
1050,2.9848771712798694,23.41
1060,2.9848771712798694,23.6552
1070,2.9848771712798694,23.8727
1080,2.9848771712798694,24.087
1090,2.9848771712798694,24.3088
1100,2.9848771712798694,24.5262
1110,2.9848771712798694,24.7426
1120,2.9848771712798694,24.9651
1130,2.9848771712798694,25.189
1140,2.9848771712798694,25.4052
1150,2.9848771712798694,25.6228
1160,2.9848771712798694,25.8393
1170,2.9848771712798694,26.0755
1180,2.9848771712798694,26.2968
1190,2.9848771712798694,26.5115
1200,2.9848771712798694,26.7332
1210,2.9848771712798694,26.9503
1220,2.9848771712798694,27.17
1230,2.9848771712798694,27.3867
1240,2.9848771712798694,27.6037
1250,2.9848771712798694,27.8239
1260,2.9848771712798694,28.0444
1270,2.9848771712798694,28.2632
1280,2.9848771712798694,28.4774
1290,2.9848771712798694,28.6985
1300,2.9848771712798694,28.9168
1310,2.9848771712798694,29.1411
1320,2.9848771712798694,29.3616
1330,2.9848771712798694,29.5806
1340,2.9848771712798694,29.8001
1350,2.9848771712798694,30.0183
1360,2.9848771712798694,30.2374
1370,2.9848771712798694,30.457
1380,2.9848771712798694,30.6792
1390,2.9848771712798694,30.8969
1400,2.9848771712798694,31.1107
1410,2.9848771712798694,31.3249
1420,2.9848771712798694,31.5406
1430,2.9848771712798694,31.7581
1440,2.9848771712798694,31.9768
1450,2.9848771712798694,32.1931
1460,2.9848771712798694,32.4116
1470,2.9848771712798694,32.6267
1480,2.9848771712798694,32.8375
1490,2.9848771712798694,33.0522
1500,2.9848771712798694,33.2694
1510,2.9848771712798694,33.4838
1520,2.9848771712798694,33.6975
1530,2.9848771712798694,33.913
1540,2.9848771712798694,34.1266
1550,2.9848771712798694,34.3417
1560,2.9848771712798694,34.5556
1570,2.9848771712798694,34.7714
1580,2.9848771712798694,34.9891
1590,2.9848771712798694,35.2075
1600,2.9848771712798694,35.4226
1610,2.9848771712798694,35.6372
1620,2.9848771712798694,35.8557
1630,2.9848771712798694,36.0717
1640,2.9848771712798694,36.2871
1650,2.9848771712798694,36.4988
1660,2.9848771712798694,36.714
1670,2.9848771712798694,37.0837
1680,2.9848771712798694,37.3002
1690,2.9848771712798694,37.523
1700,2.9848771712798694,37.7409
1710,2.9848771712798694,37.9639
1720,2.9848771712798694,38.1802
1730,2.9848771712798694,38.3979
1740,2.9848771712798694,38.6334
1750,2.9848771712798694,38.8577
1760,2.9848771712798694,39.0748
1770,2.9848771712798694,39.2986
1780,2.9848771712798694,39.5176
1790,2.9848771712798694,39.7354
1800,2.9848771712798694,39.9523
1810,2.9848771712798694,40.1695
1820,2.9848771712798694,40.3933
1830,2.9848771712798694,40.6069
1840,2.9848771712798694,40.8212
1850,2.9848771712798694,41.0356
1860,2.9848771712798694,41.2513
1870,2.9848771712798694,41.4647
1880,2.9848771712798694,41.6857
1890,2.9848771712798694,41.905
1900,2.9848771712798694,42.1229
1910,2.9848771712798694,42.3455
1920,2.9848771712798694,42.5645
1930,2.9848771712798694,42.7789
1940,2.9848771712798694,42.9914
1950,2.9848771712798694,43.2077
1960,2.9848771712798694,43.4239
1970,2.9848771712798694,43.6397
1980,2.9848771712798694,43.8548
1990,2.9848771712798694,44.0758
2000,2.9848771712798694,44.2948
